type,name,input_id,time,team,meas_id
STOP,Tokenize1,Pride2,102931650297700,LABPC18,Pride2_Sense5
STOP,Collect1,Pride2,102931650766500,LABPC18,Pride2_Sense5
START,ComputeScalar1,Pride2,102931650768600,LABPC18,Pride2_Sense5
STOP,ComputeScalar1,Pride2,102931651670600,LABPC18,Pride2_Sense5
QUEUE,Collect2,Sense5,102931663701400,LABPC18,Pride2_Sense5
STOP,Tokenize2,Sense5,102931664299000,LABPC18,Pride2_Sense5
QUEUE,ComputeScalar2,Sense5,102931666539600,LABPC18,Pride2_Sense5
QUEUE,ComputeScalar3,Pride2_Sense5,102931666938700,LABPC18,Pride2_Sense5
START,ComputeScalar2,Sense5,102931666943800,LABPC18,Pride2_Sense5
STOP,Collect2,Sense5,102931667266500,LABPC18,Pride2_Sense5
START,ComputeScalar3,Pride2_Sense5,102931667275800,LABPC18,Pride2_Sense5
STOP,ComputeScalar2,Sense5,102931669360500,LABPC18,Pride2_Sense5
QUEUE,ComputeCosine,Pride2_Sense5,102931670970800,LABPC18,Pride2_Sense5
STOP,ComputeScalar3,Pride2_Sense5,102931671378600,LABPC18,Pride2_Sense5
START,ComputeCosine,Pride2_Sense5,102931671387100,LABPC18,Pride2_Sense5
STOP,ComputeCosine,Pride2_Sense5,102931671717300,LABPC18,Pride2_Sense5
QUEUE,Tokenize1,Pride2,102931706864900,LABPC18,Pride2_Sense6
START,Tokenize1,Pride2,102931707403600,LABPC18,Pride2_Sense6
QUEUE,Tokenize2,Sense6,102931707397100,LABPC18,Pride2_Sense6
START,Tokenize2,Sense6,102931708024500,LABPC18,Pride2_Sense6
START,Collect1,Pride2,102931708036400,LABPC18,Pride2_Sense6
START,Collect2,Sense6,102931708469000,LABPC18,Pride2_Sense6
QUEUE,Collect1,Pride2,102931710377200,LABPC18,Pride2_Sense6
STOP,Tokenize1,Pride2,102931711066300,LABPC18,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2,102931711082500,LABPC18,Pride2_Sense6
