type,name,input_id,time,team,meas_id
START,ComputeScalar1,Pride2,6884181173245,d20,Pride2_Sense1
STOP,ComputeScalar2,Pride2_Sense1,6884183591657,d20,Pride2_Sense1
STOP,ComputeScalar1,Pride2,6884183874524,d20,Pride2_Sense1
QUEUE,ComputeCosine,Pride2_Sense1,6884184018513,d20,Pride2_Sense1
START,ComputeCosine,Pride2_Sense1,6884184076242,d20,Pride2_Sense1
STOP,ComputeCosine,Pride2_Sense1,6884184100805,d20,Pride2_Sense1
QUEUE,Tokenize2,Sense2,6884184853216,d20,Pride2_Sense2
QUEUE,Tokenize1,Pride2,6884184992336,d20,Pride2_Sense2
START,Tokenize2,Sense2,6884185037166,d20,Pride2_Sense2
START,Tokenize1,Pride2,6884185272098,d20,Pride2_Sense2
STOP,Tokenize2,Sense2,6884190355401,d20,Pride2_Sense2
QUEUE,Collect2,Sense2,6884190824406,d20,Pride2_Sense2
START,Collect2,Sense2,6884190928241,d20,Pride2_Sense2
STOP,Collect2,Sense2,6884192402382,d20,Pride2_Sense2
QUEUE,ComputeScalar3,Sense2,6884192719891,d20,Pride2_Sense2
START,ComputeScalar3,Sense2,6884192872493,d20,Pride2_Sense2
STOP,ComputeScalar3,Sense2,6884193531501,d20,Pride2_Sense2
STOP,Tokenize1,Pride2,6884201678290,d20,Pride2_Sense2
QUEUE,Collect1,Pride2,6884201904457,d20,Pride2_Sense2
START,Collect1,Pride2,6884202016586,d20,Pride2_Sense2
STOP,Collect1,Pride2,6884210461959,d20,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,6884210819656,d20,Pride2_Sense2
QUEUE,ComputeScalar2,Pride2_Sense2,6884210821537,d20,Pride2_Sense2
START,ComputeScalar1,Pride2,6884210900831,d20,Pride2_Sense2
START,ComputeScalar2,Pride2_Sense2,6884210969550,d20,Pride2_Sense2
STOP,ComputeScalar2,Pride2_Sense2,6884213846323,d20,Pride2_Sense2
STOP,ComputeScalar1,Pride2,6884214372540,d20,Pride2_Sense2
QUEUE,ComputeCosine,Pride2_Sense2,6884214455914,d20,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,6884214509447,d20,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,6884214541833,d20,Pride2_Sense2
QUEUE,Tokenize2,Sense3,6884215234470,d20,Pride2_Sense3
START,Tokenize2,Sense3,6884215317403,d20,Pride2_Sense3
QUEUE,Tokenize1,Pride2,6884215766336,d20,Pride2_Sense3
START,Tokenize1,Pride2,6884215838634,d20,Pride2_Sense3
STOP,Tokenize2,Sense3,6884219212681,d20,Pride2_Sense3
QUEUE,Collect2,Sense3,6884219333997,d20,Pride2_Sense3
START,Collect2,Sense3,6884219417707,d20,Pride2_Sense3
STOP,Collect2,Sense3,6884221174268,d20,Pride2_Sense3
QUEUE,ComputeScalar3,Sense3,6884221724124,d20,Pride2_Sense3
START,ComputeScalar3,Sense3,6884221808792,d20,Pride2_Sense3
STOP,ComputeScalar3,Sense3,6884222491824,d20,Pride2_Sense3
STOP,Tokenize1,Pride2,6884230052602,d20,Pride2_Sense3
QUEUE,Collect1,Pride2,6884230270112,d20,Pride2_Sense3
START,Collect1,Pride2,6884230443215,d20,Pride2_Sense3
STOP,Collect1,Pride2,6884238290744,d20,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2,6884238519775,d20,Pride2_Sense3
